sale_id,store_id,store_name,product_id,product_name,quantity,price,cost,returns,sale_date
2699,102,Bangalore Store,205,Mouse,7,11434,8932,1,2026-03-02
2700,103,Hyderabad Store,203,Headphones,5,23639,14298,1,2026-06-21
2701,105,Delhi Store,207,Tablet,6,28202,19720,0,2026-02-10
2702,105,Delhi Store,202,Mobile,3,23235,16754,3,2026-03-26
2703,105,Delhi Store,205,Mouse,7,37024,25049,3,2026-06-22
2704,103,Hyderabad Store,205,Mouse,6,56809,44752,1,2026-04-04
2705,102,Bangalore Store,205,Mouse,5,43344,29990,0,2026-01-20
2706,104,Mumbai Store,201,Laptop,5,30310,19228,3,2026-01-26
2707,102,Bangalore Store,203,Headphones,5,3548,2964,2,2026-04-04
2708,103,Hyderabad Store,202,Mobile,6,18352,13274,0,2026-05-11
2709,103,Hyderabad Store,204,Keyboard,6,24871,21636,1,2026-04-23
2710,101,Chennai Store,203,Headphones,1,30715,19440,2,2026-02-01
2711,105,Delhi Store,201,Laptop,3,39200,24680,3,2026-01-19
2712,102,Bangalore Store,205,Mouse,3,43416,27162,2,2026-06-29
2713,103,Hyderabad Store,203,Headphones,5,4475,3603,2,2026-06-01
2714,105,Delhi Store,203,Headphones,5,53307,39814,2,2026-06-03
2715,102,Bangalore Store,202,Mobile,2,38444,26240,1,2026-02-17
2716,104,Mumbai Store,201,Laptop,3,6515,5034,3,2026-04-10
2717,104,Mumbai Store,202,Mobile,1,32219,24457,0,2026-04-07
2718,104,Mumbai Store,206,Monitor,6,47015,30352,2,2026-04-04
2719,101,Chennai Store,204,Keyboard,2,18788,14932,1,2026-01-21
2720,101,Chennai Store,204,Keyboard,4,3561,3054,3,2026-02-05
2721,102,Bangalore Store,204,Keyboard,6,35314,24989,0,2026-03-10
2722,101,Chennai Store,205,Mouse,6,33990,25391,2,2026-04-06
2723,105,Delhi Store,204,Keyboard,4,28446,23201,1,2026-01-25
2724,105,Delhi Store,208,Printer,7,2952,2432,1,2026-02-11
2725,102,Bangalore Store,204,Keyboard,5,23553,16572,2,2026-01-21
2726,102,Bangalore Store,202,Mobile,5,22451,19231,1,2026-06-09
2727,104,Mumbai Store,201,Laptop,7,18923,11700,3,2026-04-05
2728,102,Bangalore Store,203,Headphones,4,31910,27993,2,2026-01-10
2729,104,Mumbai Store,202,Mobile,3,31670,24733,3,2026-05-05
2730,103,Hyderabad Store,205,Mouse,6,22471,14207,2,2026-06-26
2731,105,Delhi Store,202,Mobile,1,38418,23878,3,2026-02-07
2732,101,Chennai Store,205,Mouse,4,55537,44315,2,2026-04-20
2733,105,Delhi Store,205,Mouse,2,29025,23761,3,2026-05-23
2734,105,Delhi Store,206,Monitor,7,20420,17896,3,2026-05-03
2735,103,Hyderabad Store,206,Monitor,7,12143,9895,1,2026-01-09
2736,102,Bangalore Store,204,Keyboard,1,23985,15396,3,2026-02-27
2737,104,Mumbai Store,203,Headphones,3,24812,15696,1,2026-05-16
2738,101,Chennai Store,202,Mobile,6,3589,3006,2,2026-02-19
2739,103,Hyderabad Store,208,Printer,3,44078,34511,3,2026-03-11
2740,102,Bangalore Store,207,Tablet,7,48361,30651,2,2026-01-29
2741,101,Chennai Store,204,Keyboard,7,15731,9714,0,2026-02-10
2742,105,Delhi Store,204,Keyboard,4,56035,34151,2,2026-05-11
2743,105,Delhi Store,203,Headphones,2,7333,4886,1,2026-03-07
2744,103,Hyderabad Store,208,Printer,3,5523,4448,0,2026-01-19
2745,102,Bangalore Store,204,Keyboard,3,11701,9597,0,2026-06-12
2746,105,Delhi Store,203,Headphones,3,15865,12200,0,2026-02-27
2747,101,Chennai Store,201,Laptop,6,4125,3114,3,2026-06-23
2748,104,Mumbai Store,201,Laptop,7,45138,38076,0,2026-06-29
2749,103,Hyderabad Store,207,Tablet,5,44408,37213,0,2026-02-21
2750,102,Bangalore Store,205,Mouse,2,52059,36910,3,2026-06-28
2751,105,Delhi Store,205,Mouse,5,9512,6943,3,2026-03-29
2752,103,Hyderabad Store,204,Keyboard,4,37492,25974,2,2026-06-20
2753,101,Chennai Store,203,Headphones,3,22288,18859,1,2026-04-17
2754,105,Delhi Store,202,Mobile,2,27881,22856,1,2026-05-31
2755,105,Delhi Store,208,Printer,2,24297,21118,3,2026-05-31
2756,104,Mumbai Store,205,Mouse,5,49908,41907,2,2026-01-14
2757,103,Hyderabad Store,203,Headphones,2,37999,28739,0,2026-02-18
2758,105,Delhi Store,206,Monitor,5,54522,39479,2,2026-04-28
2759,101,Chennai Store,205,Mouse,3,48654,39030,2,2026-02-27
2760,101,Chennai Store,201,Laptop,1,21664,17835,1,2026-01-29
2761,103,Hyderabad Store,206,Monitor,3,59481,49078,0,2026-04-24
2762,104,Mumbai Store,201,Laptop,5,42776,38445,2,2026-01-05
2763,104,Mumbai Store,201,Laptop,6,17262,12501,3,2026-01-23
2764,101,Chennai Store,206,Monitor,4,37151,32692,3,2026-02-19
2765,104,Mumbai Store,206,Monitor,4,1458,918,3,2026-04-19
2766,103,Hyderabad Store,206,Monitor,5,51282,37291,3,2026-03-08
2767,104,Mumbai Store,203,Headphones,6,27909,24780,0,2026-03-01
2768,102,Bangalore Store,201,Laptop,7,30662,22582,2,2026-06-28
2769,101,Chennai Store,205,Mouse,1,47482,41082,1,2026-01-12
2770,101,Chennai Store,203,Headphones,7,34810,30042,2,2026-04-17
2771,103,Hyderabad Store,206,Monitor,3,49476,32913,1,2026-03-02
2772,105,Delhi Store,205,Mouse,2,15462,9925,3,2026-04-26
2773,105,Delhi Store,205,Mouse,3,12296,9535,2,2026-06-04
2774,103,Hyderabad Store,201,Laptop,1,18004,11727,3,2026-02-13
2775,103,Hyderabad Store,207,Tablet,5,53172,46375,0,2026-05-23
2776,102,Bangalore Store,202,Mobile,4,30523,25673,0,2026-01-28
2777,101,Chennai Store,202,Mobile,1,56621,38530,0,2026-01-31
2778,102,Bangalore Store,208,Printer,6,33286,20969,0,2026-02-24
2779,104,Mumbai Store,206,Monitor,4,48238,30490,1,2026-03-06
2780,104,Mumbai Store,203,Headphones,7,34215,20641,0,2026-01-15
2781,102,Bangalore Store,208,Printer,1,24863,17032,0,2026-02-25
2782,102,Bangalore Store,201,Laptop,2,38707,30998,3,2026-03-30
2783,104,Mumbai Store,201,Laptop,2,23523,14936,1,2026-03-31
2784,103,Hyderabad Store,203,Headphones,4,56786,44515,1,2026-05-14
2785,105,Delhi Store,207,Tablet,5,27625,22472,0,2026-03-03
2786,104,Mumbai Store,204,Keyboard,6,1158,698,2,2026-04-01
2787,104,Mumbai Store,208,Printer,1,22177,18744,2,2026-06-05
2788,102,Bangalore Store,203,Headphones,4,42825,30406,0,2026-06-21
2789,102,Bangalore Store,208,Printer,5,25561,17503,2,2026-05-01
2790,101,Chennai Store,206,Monitor,4,32258,20423,2,2026-02-22
2791,102,Bangalore Store,204,Keyboard,5,47168,30979,0,2026-03-11
2792,105,Delhi Store,204,Keyboard,4,55012,39951,1,2026-03-20
2793,101,Chennai Store,202,Mobile,7,44839,34083,2,2026-04-22
2794,105,Delhi Store,208,Printer,5,4999,3090,2,2026-03-28
2795,103,Hyderabad Store,206,Monitor,5,40922,27470,0,2026-04-15
2796,105,Delhi Store,206,Monitor,4,55752,49880,1,2026-03-06
2797,105,Delhi Store,201,Laptop,4,51830,35657,2,2026-06-11
2798,103,Hyderabad Store,204,Keyboard,7,59177,43382,1,2026-06-02
2799,104,Mumbai Store,202,Mobile,1,29484,21795,3,2026-06-12
2800,102,Bangalore Store,206,Monitor,3,51945,32334,2,2026-02-02
2801,104,Mumbai Store,201,Laptop,2,39430,31854,3,2026-06-13
2802,105,Delhi Store,202,Mobile,1,58202,45675,2,2026-04-26
2803,104,Mumbai Store,202,Mobile,2,15281,12327,3,2026-03-16
2804,101,Chennai Store,202,Mobile,1,10882,7233,2,2026-01-04
2805,105,Delhi Store,204,Keyboard,5,44060,34878,2,2026-02-17
2806,104,Mumbai Store,208,Printer,5,59889,50516,1,2026-04-17
2807,104,Mumbai Store,202,Mobile,3,6217,4536,1,2026-03-05
2808,102,Bangalore Store,202,Mobile,7,57652,46347,0,2026-05-09
2809,101,Chennai Store,201,Laptop,7,8122,6515,3,2026-02-21
2810,102,Bangalore Store,208,Printer,7,52756,40314,2,2026-06-29
2811,101,Chennai Store,208,Printer,6,41851,27718,3,2026-05-09
2812,101,Chennai Store,202,Mobile,6,22173,17685,0,2026-01-26
2813,105,Delhi Store,207,Tablet,3,19510,15096,1,2026-03-24
2814,104,Mumbai Store,204,Keyboard,7,9775,5960,3,2026-01-21
2815,101,Chennai Store,206,Monitor,2,41650,26914,3,2026-05-08
2816,101,Chennai Store,202,Mobile,5,52357,43558,1,2026-06-20
2817,104,Mumbai Store,208,Printer,5,39816,28712,0,2026-03-29
2818,102,Bangalore Store,204,Keyboard,2,18135,12359,2,2026-02-03
2819,102,Bangalore Store,202,Mobile,3,1105,747,2,2026-05-27
2820,102,Bangalore Store,204,Keyboard,6,17282,11908,0,2026-05-22
2821,103,Hyderabad Store,202,Mobile,5,19823,16026,0,2026-05-31
2822,104,Mumbai Store,206,Monitor,6,30215,19668,3,2026-04-09
2823,105,Delhi Store,205,Mouse,2,26972,17919,3,2026-01-24
2824,105,Delhi Store,203,Headphones,5,11319,8246,3,2026-06-30
2825,101,Chennai Store,208,Printer,5,12445,10586,1,2026-02-04
2826,103,Hyderabad Store,207,Tablet,5,41536,25321,1,2026-04-03
2827,102,Bangalore Store,203,Headphones,6,5899,4387,1,2026-01-13
2828,104,Mumbai Store,201,Laptop,6,48215,38400,2,2026-04-09
2829,102,Bangalore Store,203,Headphones,2,19778,15141,0,2026-05-06
2830,104,Mumbai Store,202,Mobile,7,22155,17967,2,2026-01-21
2831,102,Bangalore Store,208,Printer,6,58005,41971,2,2026-03-09
2832,105,Delhi Store,203,Headphones,3,35936,26534,0,2026-03-06
2833,103,Hyderabad Store,207,Tablet,4,44401,33440,1,2026-05-01
2834,101,Chennai Store,208,Printer,7,52182,32017,0,2026-01-17
2835,102,Bangalore Store,206,Monitor,2,1742,1139,3,2026-05-14
2836,104,Mumbai Store,207,Tablet,4,50092,38134,3,2026-04-14
2837,103,Hyderabad Store,202,Mobile,1,50920,42838,2,2026-06-03
2838,102,Bangalore Store,207,Tablet,2,10319,8012,1,2026-04-29
2839,103,Hyderabad Store,205,Mouse,3,33776,28794,1,2026-06-06
2840,105,Delhi Store,203,Headphones,3,43178,29757,3,2026-02-07
2841,101,Chennai Store,201,Laptop,2,51936,39017,0,2026-02-23
2842,101,Chennai Store,203,Headphones,4,55833,50023,1,2026-03-14
2843,104,Mumbai Store,205,Mouse,6,26164,22370,3,2026-01-15
2844,102,Bangalore Store,201,Laptop,3,8374,5491,2,2026-05-05
2845,101,Chennai Store,204,Keyboard,6,11508,8633,2,2026-04-13
2846,103,Hyderabad Store,204,Keyboard,6,18577,14769,1,2026-01-13
2847,104,Mumbai Store,202,Mobile,3,26188,22346,3,2026-01-12
2848,102,Bangalore Store,206,Monitor,2,45717,30307,0,2026-01-06
2849,102,Bangalore Store,207,Tablet,1,11523,8389,3,2026-01-10
2850,102,Bangalore Store,202,Mobile,2,21692,15870,2,2026-03-09
2851,103,Hyderabad Store,202,Mobile,4,10629,7239,1,2026-02-22
2852,102,Bangalore Store,202,Mobile,2,3089,1876,1,2026-02-03
2853,101,Chennai Store,201,Laptop,5,54487,48631,2,2026-06-26
2854,101,Chennai Store,205,Mouse,3,30497,19654,0,2026-03-07
2855,105,Delhi Store,203,Headphones,7,15785,12466,3,2026-03-22
2856,103,Hyderabad Store,207,Tablet,4,27515,20152,3,2026-04-21
2857,102,Bangalore Store,206,Monitor,6,36866,23168,1,2026-06-27
2858,104,Mumbai Store,201,Laptop,6,35622,28514,0,2026-01-31
2859,103,Hyderabad Store,203,Headphones,3,42270,34728,3,2026-02-15
2860,104,Mumbai Store,202,Mobile,1,20770,16208,1,2026-05-11
2861,103,Hyderabad Store,202,Mobile,2,11671,7504,1,2026-01-29
2862,103,Hyderabad Store,205,Mouse,5,19564,15383,0,2026-05-28
2863,105,Delhi Store,206,Monitor,5,25867,19903,0,2026-06-11
2864,102,Bangalore Store,203,Headphones,3,19315,15286,1,2026-02-27
2865,101,Chennai Store,205,Mouse,1,22314,18256,3,2026-02-11
2866,105,Delhi Store,202,Mobile,1,9868,6552,1,2026-04-23
2867,105,Delhi Store,208,Printer,7,43305,34216,3,2026-06-20
2868,104,Mumbai Store,205,Mouse,5,57967,42772,3,2026-03-26
2869,104,Mumbai Store,201,Laptop,6,53069,33486,1,2026-05-17
2870,101,Chennai Store,205,Mouse,2,37027,29786,0,2026-03-30
2871,102,Bangalore Store,205,Mouse,2,48855,34136,1,2026-03-08
2872,103,Hyderabad Store,201,Laptop,3,57125,48537,3,2026-03-20
2873,105,Delhi Store,207,Tablet,3,21467,13129,0,2026-05-02
2874,105,Delhi Store,208,Printer,5,18589,12860,1,2026-03-14
2875,101,Chennai Store,201,Laptop,4,59821,50680,0,2026-01-19
2876,102,Bangalore Store,208,Printer,1,29635,21017,1,2026-06-07
2877,102,Bangalore Store,205,Mouse,3,1070,916,0,2026-06-08
2878,101,Chennai Store,206,Monitor,4,42232,37975,3,2026-03-16
2879,102,Bangalore Store,203,Headphones,2,8536,6161,1,2026-01-02
2880,104,Mumbai Store,204,Keyboard,5,58891,38236,1,2026-06-25
2881,105,Delhi Store,207,Tablet,5,20397,13750,2,2026-04-15
2882,102,Bangalore Store,201,Laptop,2,46082,38791,2,2026-04-03
2883,103,Hyderabad Store,205,Mouse,1,31283,23742,3,2026-04-16
2884,102,Bangalore Store,206,Monitor,3,51615,36552,0,2026-02-21
2885,104,Mumbai Store,208,Printer,2,38862,30962,1,2026-02-03
2886,101,Chennai Store,204,Keyboard,5,4159,2715,1,2026-05-25
2887,102,Bangalore Store,208,Printer,7,57244,34470,2,2026-01-15
2888,104,Mumbai Store,204,Keyboard,4,16746,12354,3,2026-04-08
2889,101,Chennai Store,207,Tablet,6,10015,7074,3,2026-01-26
2890,104,Mumbai Store,205,Mouse,1,16628,11002,0,2026-01-02
2891,101,Chennai Store,205,Mouse,3,43630,35369,0,2026-06-28
2892,105,Delhi Store,207,Tablet,5,26815,21965,2,2026-03-09
2893,103,Hyderabad Store,203,Headphones,2,26472,22005,3,2026-05-10
2894,102,Bangalore Store,207,Tablet,6,40876,31395,3,2026-03-30
2895,105,Delhi Store,208,Printer,5,22472,16121,0,2026-02-14
2896,103,Hyderabad Store,208,Printer,2,20873,17880,0,2026-06-22
2897,103,Hyderabad Store,202,Mobile,2,45176,39477,1,2026-02-01
2898,105,Delhi Store,202,Mobile,6,53133,34882,3,2026-01-28
2899,104,Mumbai Store,207,Tablet,3,17043,13389,1,2026-04-13
2900,103,Hyderabad Store,208,Printer,4,33108,22649,2,2026-02-04
2901,105,Delhi Store,206,Monitor,3,3905,2720,3,2026-01-17
2902,102,Bangalore Store,202,Mobile,4,47235,29077,1,2026-04-02
2903,103,Hyderabad Store,205,Mouse,7,45039,32276,1,2026-01-24
2904,101,Chennai Store,205,Mouse,5,16524,14258,1,2026-01-06
2905,102,Bangalore Store,203,Headphones,6,2107,1285,2,2026-03-11
2906,103,Hyderabad Store,208,Printer,1,29855,19841,2,2026-02-15
2907,103,Hyderabad Store,206,Monitor,3,46908,40192,0,2026-06-27
2908,101,Chennai Store,205,Mouse,7,34039,24261,3,2026-05-14
2909,102,Bangalore Store,208,Printer,5,44418,36097,1,2026-04-15
2910,103,Hyderabad Store,204,Keyboard,2,19553,17186,1,2026-01-27
2911,104,Mumbai Store,206,Monitor,7,31775,20959,3,2026-01-19
2912,103,Hyderabad Store,205,Mouse,4,55688,36864,0,2026-06-04
2913,102,Bangalore Store,208,Printer,3,26908,18222,3,2026-03-09
2914,103,Hyderabad Store,202,Mobile,6,2723,2334,0,2026-06-16
2915,104,Mumbai Store,203,Headphones,2,35891,27432,3,2026-03-03
2916,105,Delhi Store,201,Laptop,4,30284,21747,1,2026-04-27
2917,105,Delhi Store,201,Laptop,2,51806,43516,1,2026-02-19
2918,102,Bangalore Store,201,Laptop,6,43301,26679,2,2026-01-01
2919,101,Chennai Store,206,Monitor,2,49502,40353,3,2026-03-28
2920,101,Chennai Store,203,Headphones,6,41910,29522,0,2026-05-25
2921,104,Mumbai Store,202,Mobile,1,53826,46777,2,2026-02-24
2922,105,Delhi Store,208,Printer,4,27078,16985,3,2026-06-02
2923,105,Delhi Store,206,Monitor,6,17000,13036,2,2026-04-29
2924,101,Chennai Store,202,Mobile,7,47787,32299,1,2026-03-16
2925,104,Mumbai Store,202,Mobile,3,27626,24312,2,2026-05-24
2926,104,Mumbai Store,203,Headphones,4,30446,19177,1,2026-04-12
2927,104,Mumbai Store,208,Printer,5,10210,7422,3,2026-03-23
2928,102,Bangalore Store,202,Mobile,1,49415,43645,0,2026-01-23
2929,104,Mumbai Store,203,Headphones,6,13695,11998,2,2026-06-18
2930,104,Mumbai Store,206,Monitor,6,5438,4251,0,2026-01-10
2931,103,Hyderabad Store,205,Mouse,6,27764,18310,0,2026-04-12
2932,101,Chennai Store,203,Headphones,7,40852,26324,2,2026-01-21
2933,103,Hyderabad Store,206,Monitor,2,44700,38697,3,2026-02-14
2934,103,Hyderabad Store,203,Headphones,2,57800,52016,0,2026-05-20
2935,101,Chennai Store,204,Keyboard,1,37384,22629,1,2026-06-16
2936,101,Chennai Store,201,Laptop,3,44381,37880,1,2026-06-03
2937,102,Bangalore Store,208,Printer,4,52642,38184,0,2026-01-03
2938,105,Delhi Store,207,Tablet,7,12747,9725,0,2026-01-16
2939,102,Bangalore Store,203,Headphones,2,30800,24839,0,2026-03-20
2940,103,Hyderabad Store,204,Keyboard,2,48687,38163,1,2026-03-21
2941,103,Hyderabad Store,202,Mobile,1,15937,14191,3,2026-04-06
2942,105,Delhi Store,202,Mobile,1,53600,41669,3,2026-04-10
2943,105,Delhi Store,204,Keyboard,5,21805,14403,2,2026-01-07
2944,101,Chennai Store,206,Monitor,5,56119,45250,1,2026-06-21
2945,102,Bangalore Store,202,Mobile,7,37180,32302,3,2026-02-22
2946,101,Chennai Store,203,Headphones,6,11652,9781,1,2026-02-15
2947,102,Bangalore Store,202,Mobile,4,59360,36612,2,2026-06-03
2948,102,Bangalore Store,203,Headphones,1,55573,47409,1,2026-01-13
2949,105,Delhi Store,202,Mobile,7,32621,25182,0,2026-04-22
2950,102,Bangalore Store,207,Tablet,1,38132,23334,1,2026-02-16
2951,102,Bangalore Store,202,Mobile,3,43154,38150,0,2026-01-05
2952,105,Delhi Store,207,Tablet,7,13607,8462,3,2026-05-19
2953,103,Hyderabad Store,206,Monitor,7,23602,16045,2,2026-03-28
2954,101,Chennai Store,207,Tablet,6,56067,33659,2,2026-04-26
2955,105,Delhi Store,201,Laptop,1,2606,1728,3,2026-05-03
2956,104,Mumbai Store,202,Mobile,3,34643,25613,3,2026-02-17
2957,105,Delhi Store,206,Monitor,4,31319,23589,3,2026-06-08
2958,105,Delhi Store,208,Printer,6,55409,43739,0,2026-03-29
2959,101,Chennai Store,205,Mouse,6,678,457,0,2026-06-19
2960,105,Delhi Store,206,Monitor,4,53950,45769,1,2026-06-01
2961,102,Bangalore Store,203,Headphones,2,41226,25735,0,2026-01-13
2962,101,Chennai Store,207,Tablet,7,18333,13002,3,2026-05-21
2963,104,Mumbai Store,208,Printer,3,4549,3517,1,2026-01-01
2964,103,Hyderabad Store,202,Mobile,2,12882,11419,3,2026-05-09
2965,103,Hyderabad Store,208,Printer,2,52890,44733,0,2026-03-28
2966,105,Delhi Store,201,Laptop,2,6276,4473,1,2026-01-06
2967,105,Delhi Store,208,Printer,6,22840,18554,0,2026-01-13
2968,101,Chennai Store,204,Keyboard,2,58589,39666,0,2026-01-27
2969,103,Hyderabad Store,202,Mobile,5,15876,10036,3,2026-06-28
2970,101,Chennai Store,202,Mobile,3,27606,18349,3,2026-05-26
2971,102,Bangalore Store,206,Monitor,7,47124,39857,0,2026-06-04
2972,101,Chennai Store,205,Mouse,3,3812,2574,3,2026-06-02
2973,104,Mumbai Store,201,Laptop,2,35690,30798,3,2026-01-13
2974,102,Bangalore Store,204,Keyboard,4,40809,35609,1,2026-02-03
2975,103,Hyderabad Store,205,Mouse,1,14179,12616,2,2026-01-12
2976,101,Chennai Store,202,Mobile,7,26433,18254,3,2026-02-12
2977,102,Bangalore Store,204,Keyboard,3,44597,30939,1,2026-04-15
2978,102,Bangalore Store,204,Keyboard,4,48253,31597,1,2026-02-16
2979,104,Mumbai Store,201,Laptop,4,37392,33013,0,2026-03-05
2980,102,Bangalore Store,204,Keyboard,3,31585,20725,3,2026-04-10
2981,101,Chennai Store,207,Tablet,4,7716,5628,2,2026-04-22
2982,103,Hyderabad Store,201,Laptop,3,50251,41268,3,2026-03-20
2983,101,Chennai Store,202,Mobile,7,49350,40377,0,2026-02-27
2984,105,Delhi Store,208,Printer,3,59052,51763,0,2026-03-16
2985,102,Bangalore Store,201,Laptop,5,53546,36717,0,2026-05-28
2986,101,Chennai Store,208,Printer,3,30741,23279,2,2026-01-19
2987,103,Hyderabad Store,205,Mouse,7,38608,26706,3,2026-05-03
2988,105,Delhi Store,205,Mouse,5,18413,12468,3,2026-05-08
2989,103,Hyderabad Store,205,Mouse,6,29275,20281,0,2026-02-07
2990,103,Hyderabad Store,205,Mouse,5,56871,42927,1,2026-05-08
2991,103,Hyderabad Store,204,Keyboard,3,16415,12347,2,2026-01-08
2992,105,Delhi Store,202,Mobile,6,31331,25095,1,2026-01-09
2993,102,Bangalore Store,204,Keyboard,6,25857,21443,0,2026-04-01
2994,101,Chennai Store,208,Printer,4,6339,5128,2,2026-05-19
2995,102,Bangalore Store,208,Printer,2,51234,33200,0,2026-02-19
2996,105,Delhi Store,208,Printer,5,28880,21796,3,2026-03-08
2997,102,Bangalore Store,201,Laptop,3,23451,14407,0,2026-04-01
2998,105,Delhi Store,207,Tablet,4,31780,23582,0,2026-06-15
2999,104,Mumbai Store,201,Laptop,6,17832,15649,3,2026-06-08
3000,103,Hyderabad Store,202,Mobile,1,49794,32015,1,2026-06-30
3001,105,Delhi Store,204,Keyboard,4,11410,8870,1,2026-01-16
3002,101,Chennai Store,207,Tablet,2,25881,17933,1,2026-04-25
3003,103,Hyderabad Store,208,Printer,1,36439,26556,1,2026-03-18
3004,103,Hyderabad Store,205,Mouse,3,22869,14362,0,2026-01-30
3005,105,Delhi Store,202,Mobile,6,58426,42547,2,2026-04-26
3006,101,Chennai Store,208,Printer,3,14098,11645,3,2026-02-02
3007,105,Delhi Store,207,Tablet,5,45972,40232,2,2026-02-10
3008,105,Delhi Store,201,Laptop,2,48235,32897,0,2026-01-20
3009,101,Chennai Store,202,Mobile,4,22527,16530,1,2026-05-23
3010,103,Hyderabad Store,206,Monitor,3,43192,32658,3,2026-06-12
3011,103,Hyderabad Store,206,Monitor,2,42930,37293,0,2026-04-25
3012,102,Bangalore Store,202,Mobile,6,4962,3471,2,2026-03-19
3013,102,Bangalore Store,203,Headphones,5,31011,26394,2,2026-02-03
3014,101,Chennai Store,207,Tablet,3,33658,23060,1,2026-05-09
3015,105,Delhi Store,205,Mouse,3,57768,44942,2,2026-05-23
3016,104,Mumbai Store,205,Mouse,7,28339,17234,1,2026-03-31
3017,101,Chennai Store,202,Mobile,4,44339,27576,2,2026-02-19
3018,102,Bangalore Store,201,Laptop,6,8306,5951,2,2026-03-18
3019,101,Chennai Store,204,Keyboard,3,28293,24029,2,2026-05-09
3020,105,Delhi Store,206,Monitor,1,3997,2522,2,2026-03-19
3021,103,Hyderabad Store,207,Tablet,7,47307,34665,1,2026-06-23
3022,105,Delhi Store,205,Mouse,5,35014,23285,3,2026-06-03
3023,105,Delhi Store,202,Mobile,7,8097,4896,2,2026-06-10
3024,102,Bangalore Store,203,Headphones,5,32108,20011,1,2026-02-26
3025,101,Chennai Store,206,Monitor,1,48047,41272,1,2026-04-16
3026,102,Bangalore Store,205,Mouse,1,51340,37459,1,2026-06-02
3027,103,Hyderabad Store,201,Laptop,6,29110,20416,0,2026-02-07
3028,104,Mumbai Store,201,Laptop,7,54168,32814,3,2026-06-14
3029,105,Delhi Store,201,Laptop,1,11386,7595,0,2026-01-15
3030,105,Delhi Store,206,Monitor,1,29188,18797,2,2026-04-28
3031,102,Bangalore Store,202,Mobile,4,59504,43726,2,2026-06-17
3032,105,Delhi Store,203,Headphones,2,17483,11443,2,2026-03-05
3033,101,Chennai Store,206,Monitor,5,35103,30165,2,2026-05-29
3034,102,Bangalore Store,201,Laptop,7,52647,40953,2,2026-05-28
3035,103,Hyderabad Store,202,Mobile,4,58897,38645,3,2026-06-24
3036,103,Hyderabad Store,206,Monitor,2,30813,20800,1,2026-06-06
3037,105,Delhi Store,204,Keyboard,5,56196,36721,0,2026-04-02
3038,101,Chennai Store,202,Mobile,7,9627,7782,2,2026-01-11
3039,104,Mumbai Store,205,Mouse,1,39164,34014,1,2026-05-21
3040,102,Bangalore Store,204,Keyboard,4,51619,36295,3,2026-05-14
3041,105,Delhi Store,202,Mobile,3,58237,49215,1,2026-05-29
3042,104,Mumbai Store,203,Headphones,4,48776,32000,1,2026-06-15
3043,101,Chennai Store,206,Monitor,3,9760,6885,0,2026-05-19
3044,105,Delhi Store,206,Monitor,2,26398,16835,2,2026-02-06
3045,104,Mumbai Store,207,Tablet,4,12187,8254,0,2026-01-15
3046,105,Delhi Store,205,Mouse,4,20361,12392,0,2026-03-19
3047,101,Chennai Store,208,Printer,2,23885,15178,1,2026-03-21
3048,104,Mumbai Store,203,Headphones,6,5303,4303,1,2026-04-11
3049,103,Hyderabad Store,201,Laptop,3,21785,17229,2,2026-06-20
3050,105,Delhi Store,207,Tablet,2,1067,690,2,2026-06-28
3051,102,Bangalore Store,201,Laptop,7,46455,32334,0,2026-01-15
3052,103,Hyderabad Store,202,Mobile,2,44850,27117,2,2026-04-26
3053,105,Delhi Store,202,Mobile,3,7812,6790,1,2026-06-28
3054,101,Chennai Store,203,Headphones,1,57725,40680,3,2026-03-10
3055,104,Mumbai Store,204,Keyboard,7,31786,26488,0,2026-01-15
3056,105,Delhi Store,201,Laptop,6,53544,33367,0,2026-02-24
3057,104,Mumbai Store,204,Keyboard,3,18137,12868,1,2026-04-13
3058,104,Mumbai Store,203,Headphones,7,29591,20383,0,2026-04-06
3059,103,Hyderabad Store,207,Tablet,1,14925,11145,2,2026-05-06
3060,103,Hyderabad Store,203,Headphones,3,16063,10378,1,2026-04-07
3061,105,Delhi Store,205,Mouse,7,49490,42882,1,2026-01-22
3062,102,Bangalore Store,206,Monitor,4,51813,38207,1,2026-06-28
3063,105,Delhi Store,205,Mouse,1,6641,4087,2,2026-06-05
3064,101,Chennai Store,204,Keyboard,3,5537,4193,1,2026-01-03
3065,103,Hyderabad Store,204,Keyboard,1,6462,4824,0,2026-03-02
3066,104,Mumbai Store,203,Headphones,1,43562,32909,2,2026-02-08
3067,101,Chennai Store,203,Headphones,3,4589,3700,1,2026-01-27
3068,105,Delhi Store,201,Laptop,7,25230,17522,1,2026-05-17
3069,103,Hyderabad Store,202,Mobile,4,31485,26802,1,2026-06-16
3070,104,Mumbai Store,207,Tablet,4,4771,4125,0,2026-06-12
3071,104,Mumbai Store,202,Mobile,5,7174,4681,1,2026-01-25
3072,104,Mumbai Store,202,Mobile,3,27762,20234,0,2026-04-30
3073,104,Mumbai Store,203,Headphones,7,30107,20674,1,2026-05-18
3074,102,Bangalore Store,208,Printer,5,1932,1409,2,2026-05-19
3075,102,Bangalore Store,204,Keyboard,1,49955,33349,2,2026-01-07
3076,103,Hyderabad Store,205,Mouse,3,1668,1153,0,2026-05-04
3077,105,Delhi Store,205,Mouse,4,34106,27613,3,2026-04-29
